ndc11,ndc11_display,package_ndc_source,product_ndc,ndc9,ndc6,brand_name,generic_name,labeler_name,dosage_form,route,package_description,application_number,spl_setid,rxcui,listing_expiration_date,marketing_start_date,sample,source_count,src_nadac,src_nadac_status,src_sdud,src_sdud_status,src_wac_cur,src_wac_cur_status,src_wac_hist,src_wac_hist_status,src_drugsfda,src_drugsfda_status,src_rxnav,src_rxnav_status,src_dailymed,src_dailymed_status,src_pd_ann,src_pd_ann_status,src_pd_q,src_pd_q_status,src_mc_sp,src_mc_sp_status,src_pb_ann,src_pb_ann_status,src_pb_q,src_pb_q_status,nadac_eff_date,nadac_per_unit,nadac_unit,nadac_otc,nadac_class,nadac_count,sdud_count,sdud_year,sdud_quarter,sdud_states,sdud_units,sdud_rx,sdud_reimb,wac_cur_date,wac_cur_price,wac_hist_date,wac_hist_price,drugsfda_apps,drugsfda_sponsors,drugsfda_approval,rxnav_rxcuis,rxnav_names,dm_spl_count,dm_spl_ids,pd_ann_yr,pd_ann_spend,pd_ann_clm,pd_ann_ben,pd_ann_units,pd_ann_avg_u,pd_ann_avg_c,pd_q_per,pd_q_spend,pd_q_clm,pd_q_ben,pd_q_avg_c,mc_sp_yr,mc_sp_spend,mc_sp_clm,mc_sp_units,mc_sp_avg_u,pb_ann_hcpcs,pb_ann_yr,pb_ann_spend,pb_ann_clm,pb_ann_ben,pb_ann_units,pb_ann_avg_u,pb_q_hcpcs,pb_q_per,pb_q_spend,pb_q_clm,pb_q_ben
00006434702,00006-4347-02,0006-4347-02,0006-4347,000064347,000064,CAPVAXIVE,Pneumococcal 21-valent Conjugate Vaccine,Merck Sharp & Dohme LLC,"INJECTION, SOLUTION",INTRAMUSCULAR,10 SYRINGE in 1 CARTON (0006-4347-02)  / .5 mL in 1 SYRINGE (0006-4347-99),BLA125814,1a264c2f-d2f8-4ab5-bc5e-fbed0001ede6,,20261231,20240617,False,5,0,no_data,1,hit,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,,,,,,,28,2024,4,14,675,1351,398088.5300,,,,,,,,2686978,0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive],1,1a264c2f-d2f8-4ab5-bc5e-fbed0001ede6,,,,,,,,,,,,,,,,,,,,,,,,,90684,2025 (Q1-Q2),49027805.2000,156024,155732
00006500701,00006-5007-01,0006-5007-01,0006-5007,000065007,000065,DELSTRIGO,"doravirine, lamivudine, and tenofovir disoproxil fumarate",Merck Sharp & Dohme LLC,"TABLET, FILM COATED",ORAL,"30 TABLET, FILM COATED in 1 BOTTLE (0006-5007-01)",NDA210807,cd1e9f84-607a-46d3-b01e-2736018d67b6,2055813 | 2055815,20261231,20180720,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,90.7147,EA,N,B,50,200,2024,4,40,362771,11028,31358349.1000,,,,,NDA210807,MSD MERCK CO,,2055815,doravirine 100 MG / lamivudine 300 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Delstrigo],1,cd1e9f84-607a-46d3-b01e-2736018d67b6,2023,16119606.9100,5775,722,179997,89.5549,2791.2739,2025 (Q1-Q2),9795289.7800,3492,721,2805.0700,2023,15604262.6500,5684,187192,83.3597,,,,,,,,,,,,
00006046102,00006-0461-02,0006-0461-02,0006-0461,000060461,000060,EMEND,aprepitant,Merck Sharp & Dohme LLC,CAPSULE,ORAL,2 CAPSULE in 1 DOSE PACK (0006-0461-02),NDA021549,696f9e80-9cae-403b-de9e-078343ce4713,1729308 | 1729311 | 403810 | 403811 | 404465 | 404466 | 644088 | 644278 | 754508 | 754509,20261231,20030326,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-01-22,208.9830,EA,N,B,50,52,2024,4,14,20001,1787,4221493.8800,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006046112,00006-0461-12,0006-0461-12,0006-0461,000060461,000060,EMEND,aprepitant,Merck Sharp & Dohme LLC,CAPSULE,ORAL,2 CAPSULE in 1 DOSE PACK (0006-0461-12),NDA021549,696f9e80-9cae-403b-de9e-078343ce4713,1729308 | 1729311 | 403810 | 403811 | 404465 | 404466 | 644088 | 644278 | 754508 | 754509,20261231,20030326,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006306100,00006-3061-00,0006-3061-00,0006-3061,000063061,000063,EMEND,FOSAPREPITANT DIMEGLUMINE,Merck Sharp & Dohme LLC,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,"1 VIAL, SINGLE-DOSE in 1 CARTON (0006-3061-00)  / 5 mL in 1 VIAL, SINGLE-DOSE (0006-3061-01)",NDA022023,8d66803a-6811-4c29-9c57-e16acfa87f21,1731077 | 1731082,20271231,20170203,False,8,0,no_data,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,200,2024,4,42,9892,9608,933038.9000,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006306603,00006-3066-03,0006-3066-03,0006-3066,000063066,000063,EMEND,aprepitant,Merck Sharp & Dohme LLC,"POWDER, FOR SUSPENSION",ORAL,"1 POUCH in 1 CARTON (0006-3066-03)  / 1 POWDER, FOR SUSPENSION in 1 POUCH (0006-3066-01)",NDA207865,696f9e80-9cae-403b-de9e-078343ce4713,1729308 | 1729311 | 403810 | 403811 | 404465 | 404466 | 644088 | 644278 | 754508 | 754509,20261231,20151217,False,9,1,hit,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,2025-11-19,326.0050,EA,N,B,50,128,2024,4,33,4807,1316,1550857.5100,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006386203,00006-3862-03,0006-3862-03,0006-3862,000063862,000063,EMEND,aprepitant,Merck Sharp & Dohme LLC,KIT,,1 KIT in 1 DOSE PACK (0006-3862-03)  *  1 CAPSULE in 1 CAPSULE *  1 CAPSULE in 1 CAPSULE,NDA021549,696f9e80-9cae-403b-de9e-078343ce4713,1729308 | 1729311 | 403810 | 403811 | 404465 | 404466 | 644088 | 644278 | 754508 | 754509,20261231,20030326,False,8,0,no_data,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,64,2024,4,16,5797,1006,1467728.6000,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006386213,00006-3862-13,0006-3862-13,0006-3862,000063862,000063,EMEND,aprepitant,Merck Sharp & Dohme LLC,KIT,,1 KIT in 1 DOSE PACK (0006-3862-13)  *  1 CAPSULE in 1 CAPSULE *  1 CAPSULE in 1 CAPSULE,NDA021549,696f9e80-9cae-403b-de9e-078343ce4713,1729308 | 1729311 | 403810 | 403811 | 404465 | 404466 | 644088 | 644278 | 754508 | 754509,20261231,20030326,False,7,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,NDA021549 | NDA022023 | NDA207865,MERCK AND CO INC | MSD | MSD MERCK CO,,1729311 | 404465 | 404466 | 644278,aprepitant 125 MG Oral Capsule [Emend] | aprepitant 125 MG Powder for Oral Suspension [Emend] | aprepitant 40 MG Oral Capsule [Emend] | aprepitant 80 MG Oral Capsule [Emend],5,44f634f4-b794-4d55-8ab7-037fdef8ff0f | 696f9e80-9cae-403b-de9e-078343ce4713 | 8d66803a-6811-4c29-9c57-e16acfa87f21 | db16d6b9-3b89-431d-97f9-9b4a8300e913 | ec44482e-6194-4829-a3f7-ebe8d48a41a5,2023,61587.8100,95,22,215,293.2307,648.2927,2025 (Q1-Q2),62468.6700,25,,2498.7500,2023,3363205.2800,2350,13488,264.2865,,,,,,,,,,,,
00006507301,00006-5073-01,0006-5073-01,0006-5073,000065073,000065,ENFLONSIA,CLESROVIMAB,Merck Sharp & Dohme LLC,"INJECTION, SOLUTION",INTRAMUSCULAR,"1 SYRINGE, GLASS in 1 CARTON (0006-5073-01)  / .7 mL in 1 SYRINGE, GLASS (0006-5073-99)",BLA761432,c9004a92-40e8-4cdb-b22d-d07929f8fc3b,2716809 | 2716816,20261231,20250609,False,4,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,BLA761432,MERCK SHARP DOHME,,2716816,0.7 ML clesrovimab-cfor 150 MG/ML Prefilled Syringe [Enflonsia],1,c9004a92-40e8-4cdb-b22d-d07929f8fc3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006507302,00006-5073-02,0006-5073-02,0006-5073,000065073,000065,ENFLONSIA,CLESROVIMAB,Merck Sharp & Dohme LLC,"INJECTION, SOLUTION",INTRAMUSCULAR,"10 SYRINGE, GLASS in 1 CARTON (0006-5073-02)  / .7 mL in 1 SYRINGE, GLASS (0006-5073-99)",BLA761432,c9004a92-40e8-4cdb-b22d-d07929f8fc3b,2716809 | 2716816,20261231,20250609,False,4,0,no_data,0,no_data,0,no_data,0,no_data,1,hit,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,BLA761432,MERCK SHARP DOHME,,2716816,0.7 ML clesrovimab-cfor 150 MG/ML Prefilled Syringe [Enflonsia],1,c9004a92-40e8-4cdb-b22d-d07929f8fc3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006429302,00006-4293-02,0006-4293-02,0006-4293,000064293,000064,ERVEBO,ZAIRE EBOLAVIRUS (STRAIN KIKWIT-95) ENVELOPE GLYCOPROTEIN,Merck Sharp & Dohme LLC,"INJECTION, SOLUTION",INTRAMUSCULAR,"10 VIAL, SINGLE-DOSE in 1 CARTON (0006-4293-02)  / 1 mL in 1 VIAL, SINGLE-DOSE (0006-4293-01)",BLA125690,2b1db7a1-c3f2-42e5-8499-91724edbf65e,,20261231,20191219,False,3,0,no_data,0,no_data,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,,,,2624752,1 ML Zaire ebolavirus (strain Kikwit-95) envelope glycoprotein 72000000 UNT/ML Injection [Ervebo],1,2b1db7a1-c3f2-42e5-8499-91724edbf65e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006404500,00006-4045-00,0006-4045-00,0006-4045,000064045,000064,GARDASIL,"Human Papillomavirus Quadrivalent (Types 6, 11, 16, and 18) Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,"1 VIAL, SINGLE-DOSE in 1 CARTON (0006-4045-00)  / .5 mL in 1 VIAL, SINGLE-DOSE (0006-4045-01)",BLA125126,30952400-0572-4431-9150-3a41affffb9a,,20261231,20060608,False,3,0,no_data,0,no_data,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,,,,798278,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.04 MG/ML Prefilled Syringe [Gardasil]",5,30952400-0572-4431-9150-3a41affffb9a | 8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | ab802261-3eeb-4eea-af6a-31c830ac91f8 | d099cf95-a7cc-4636-994d-226c3f866cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006404541,00006-4045-41,0006-4045-41,0006-4045,000064045,000064,GARDASIL,"Human Papillomavirus Quadrivalent (Types 6, 11, 16, and 18) Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,"10 VIAL, SINGLE-DOSE in 1 CARTON (0006-4045-41)  / .5 mL in 1 VIAL, SINGLE-DOSE (0006-4045-01)",BLA125126,30952400-0572-4431-9150-3a41affffb9a,,20261231,20060608,False,3,0,no_data,0,no_data,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,,,,798278,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.04 MG/ML Prefilled Syringe [Gardasil]",5,30952400-0572-4431-9150-3a41affffb9a | 8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | ab802261-3eeb-4eea-af6a-31c830ac91f8 | d099cf95-a7cc-4636-994d-226c3f866cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006410902,00006-4109-02,0006-4109-02,0006-4109,000064109,000064,GARDASIL,"Human Papillomavirus Quadrivalent (Types 6, 11, 16, and 18) Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,10 SYRINGE in 1 CARTON (0006-4109-02)  / .5 mL in 1 SYRINGE (0006-4109-01),BLA125126,30952400-0572-4431-9150-3a41affffb9a,,20261231,20060608,False,3,0,no_data,0,no_data,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,,,,798278,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.04 MG/ML Prefilled Syringe [Gardasil]",5,30952400-0572-4431-9150-3a41affffb9a | 8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | ab802261-3eeb-4eea-af6a-31c830ac91f8 | d099cf95-a7cc-4636-994d-226c3f866cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006410909,00006-4109-09,0006-4109-09,0006-4109,000064109,000064,GARDASIL,"Human Papillomavirus Quadrivalent (Types 6, 11, 16, and 18) Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,6 SYRINGE in 1 CARTON (0006-4109-09)  / .5 mL in 1 SYRINGE (0006-4109-01),BLA125126,30952400-0572-4431-9150-3a41affffb9a,,20261231,20060608,False,3,0,no_data,0,no_data,0,no_data,0,no_data,0,query_error,1,hit,1,hit,0,no_data,0,no_data,0,no_data,0,no_data,0,no_data,,,,,,,,,,,,,,,,,,,,,798278,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.04 MG/ML Prefilled Syringe [Gardasil]",5,30952400-0572-4431-9150-3a41affffb9a | 8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | ab802261-3eeb-4eea-af6a-31c830ac91f8 | d099cf95-a7cc-4636-994d-226c3f866cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00006411903,00006-4119-03,0006-4119-03,0006-4119,000064119,000064,GARDASIL 9,"Human Papillomavirus 9-valent Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,"10 VIAL, SINGLE-DOSE in 1 CARTON (0006-4119-03)  / .5 mL in 1 VIAL, SINGLE-DOSE (0006-4119-01)",BLA125508,8355d971-d377-4d1d-973e-a65798bce7f9,,20261231,20141210,False,7,0,no_data,1,hit,0,no_data,0,no_data,0,query_error,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,30,2024,4,11,,,,,,,,,,,1597099 | 1597103,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Injection [Gardasil 9] | 0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Prefilled Syringe [Gardasil 9]",3,8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | d099cf95-a7cc-4636-994d-226c3f866cdc,2023,2173589.4000,7058,4779,3592,605.1833,307.9611,2025 (Q1-Q2),2155101.3900,7105,5692,303.3200,2023,651492.3100,2418,4454,156.5191,,,,,,,,,,,,
00006412102,00006-4121-02,0006-4121-02,0006-4121,000064121,000064,GARDASIL 9,"Human Papillomavirus 9-valent Vaccine, Recombinant",Merck Sharp & Dohme LLC,"INJECTION, SUSPENSION",INTRAMUSCULAR,"10 SYRINGE, GLASS in 1 CARTON (0006-4121-02)  / .5 mL in 1 SYRINGE, GLASS (0006-4121-01)",BLA125508,8355d971-d377-4d1d-973e-a65798bce7f9,,20261231,20141210,False,7,0,no_data,1,hit,0,no_data,0,no_data,0,query_error,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,,,,,,,6,2024,3,3,211,418,102814.9600,,,,,,,,1597099 | 1597103,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Injection [Gardasil 9] | 0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Prefilled Syringe [Gardasil 9]",3,8355d971-d377-4d1d-973e-a65798bce7f9 | a21f4f4b-b891-4f25-b747-cb9ec7d865d6 | d099cf95-a7cc-4636-994d-226c3f866cdc,2023,2173589.4000,7058,4779,3592,605.1833,307.9611,2025 (Q1-Q2),2155101.3900,7105,5692,303.3200,2023,651492.3100,2418,4454,156.5191,,,,,,,,,,,,
00006384371,00006-3843-71,0006-3843-71,0006-3843,000063843,000063,INVANZ,ertapenem sodium,Merck Sharp & Dohme LLC,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR | INTRAVENOUS,"10 VIAL, SINGLE-DOSE in 1 PACKAGE (0006-3843-71)  / 1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION in 1 VIAL, SINGLE-DOSE",NDA021337,33f3b99b-fa82-42e0-26bf-f49891ae3d22,1734683 | 1734686,20261231,20011121,False,7,0,no_data,1,hit,0,no_data,0,no_data,1,hit,1,hit,1,hit,1,hit,1,hit,0,no_data,0,no_data,0,no_data,,,,,,,71,2024,4,25,1192,1230,658740.0300,,,,,NDA021337,MSD SUB MERCK,,1734686,ertapenem 1000 MG Injection [Invanz],1,33f3b99b-fa82-42e0-26bf-f49891ae3d22,2023,13801.8400,38,32,189,73.0256,363.2063,2025 (Q1-Q2),6522.5900,20,18,326.1300,,,,,,,,,,,,,,,,,
